student_username,student_idnumber,firstname,lastname,current_academic_year,target_academic_year,current_board_code,current_school_code,current_medium_code,current_grade_code,current_stream_code,current_division_code,current_cohort_code,result_status,promotion_decision,target_board_code,target_school_code,target_medium_code,target_grade_code,target_stream_code,target_division_code,target_cohort_code,new_roll_no,effective_date,remove_from_previous_cohort,update_user_profile,notify_parent,remarks
dps.stu.00071,DPS26-00071,Parth,Chauhan,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,B,DPS-2026-GSEB-GUJ-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,B,DPS-2027-GSEB-GUJ-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00072,DPS26-00072,Jiya,Rathod,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,B,DPS-2026-GSEB-GUJ-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,B,DPS-2027-GSEB-GUJ-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00073,DPS26-00073,Dev,Vyas,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,B,DPS-2026-GSEB-GUJ-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,B,DPS-2027-GSEB-GUJ-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00074,DPS26-00074,Mahi,Dave,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,B,DPS-2026-GSEB-GUJ-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,B,DPS-2027-GSEB-GUJ-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00075,DPS26-00075,Neil,Bhatt,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,B,DPS-2026-GSEB-GUJ-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,B,DPS-2027-GSEB-GUJ-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00076,DPS26-00076,Tara,Panchal,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,B,DPS-2026-GSEB-GUJ-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,B,DPS-2027-GSEB-GUJ-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00077,DPS26-00077,Harsh,Makwana,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,B,DPS-2026-GSEB-GUJ-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,B,DPS-2027-GSEB-GUJ-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00078,DPS26-00078,Aesha,Jadeja,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,B,DPS-2026-GSEB-GUJ-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,B,DPS-2027-GSEB-GUJ-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00079,DPS26-00079,Yash,Gohil,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,B,DPS-2026-GSEB-GUJ-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,B,DPS-2027-GSEB-GUJ-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00080,DPS26-00080,Kiara,Barot,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,B,DPS-2026-GSEB-GUJ-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,B,DPS-2027-GSEB-GUJ-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00081,DPS26-00081,Rudra,Patel,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,B,DPS-2026-GSEB-ENG-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,B,DPS-2027-GSEB-ENG-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00082,DPS26-00082,Janvi,Shah,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,B,DPS-2026-GSEB-ENG-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,B,DPS-2027-GSEB-ENG-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00083,DPS26-00083,Om,Desai,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,B,DPS-2026-GSEB-ENG-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,B,DPS-2027-GSEB-ENG-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00084,DPS26-00084,Pihu,Mehta,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,B,DPS-2026-GSEB-ENG-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,B,DPS-2027-GSEB-ENG-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00085,DPS26-00085,Manan,Joshi,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,B,DPS-2026-GSEB-ENG-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,B,DPS-2027-GSEB-ENG-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00086,DPS26-00086,Hetvi,Trivedi,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,B,DPS-2026-GSEB-ENG-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,B,DPS-2027-GSEB-ENG-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00087,DPS26-00087,Aryan,Parmar,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,B,DPS-2026-GSEB-ENG-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,B,DPS-2027-GSEB-ENG-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00088,DPS26-00088,Prisha,Solanki,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,B,DPS-2026-GSEB-ENG-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,B,DPS-2027-GSEB-ENG-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00089,DPS26-00089,Shaurya,Thakkar,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,B,DPS-2026-GSEB-ENG-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,B,DPS-2027-GSEB-ENG-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00090,DPS26-00090,Riddhi,Prajapati,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,B,DPS-2026-GSEB-ENG-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,B,DPS-2027-GSEB-ENG-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00091,DPS26-00091,Darsh,Chauhan,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,B,DPS-2026-GSEB-ENG-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,B,DPS-2027-GSEB-ENG-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00092,DPS26-00092,Khushi,Rathod,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,B,DPS-2026-GSEB-ENG-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,B,DPS-2027-GSEB-ENG-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00093,DPS26-00093,Ved,Vyas,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,B,DPS-2026-GSEB-ENG-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,B,DPS-2027-GSEB-ENG-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00094,DPS26-00094,Niyati,Dave,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,B,DPS-2026-GSEB-ENG-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,B,DPS-2027-GSEB-ENG-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00095,DPS26-00095,Jay,Bhatt,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,B,DPS-2026-GSEB-ENG-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,B,DPS-2027-GSEB-ENG-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00096,DPS26-00096,Aarohi,Panchal,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,B,DPS-2026-GSEB-ENG-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,B,DPS-2027-GSEB-ENG-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00097,DPS26-00097,Samarth,Makwana,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,B,DPS-2026-GSEB-ENG-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,B,DPS-2027-GSEB-ENG-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00098,DPS26-00098,Tanvi,Jadeja,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,B,DPS-2026-GSEB-ENG-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,B,DPS-2027-GSEB-ENG-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00099,DPS26-00099,Rohan,Gohil,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,B,DPS-2026-GSEB-ENG-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,B,DPS-2027-GSEB-ENG-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00100,DPS26-00100,Bhakti,Barot,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,B,DPS-2026-GSEB-ENG-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,B,DPS-2027-GSEB-ENG-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00101,DPS26-00101,Aarav,Patel,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,B,DPS-2026-GSEB-HIN-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,B,DPS-2027-GSEB-HIN-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00102,DPS26-00102,Aditi,Shah,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,B,DPS-2026-GSEB-HIN-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,B,DPS-2027-GSEB-HIN-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00103,DPS26-00103,Vihaan,Desai,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,B,DPS-2026-GSEB-HIN-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,B,DPS-2027-GSEB-HIN-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00104,DPS26-00104,Ananya,Mehta,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,B,DPS-2026-GSEB-HIN-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,B,DPS-2027-GSEB-HIN-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00105,DPS26-00105,Ishaan,Joshi,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,B,DPS-2026-GSEB-HIN-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,B,DPS-2027-GSEB-HIN-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00106,DPS26-00106,Diya,Trivedi,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,B,DPS-2026-GSEB-HIN-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,B,DPS-2027-GSEB-HIN-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00107,DPS26-00107,Kabir,Parmar,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,B,DPS-2026-GSEB-HIN-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,B,DPS-2027-GSEB-HIN-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00108,DPS26-00108,Myra,Solanki,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,B,DPS-2026-GSEB-HIN-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,B,DPS-2027-GSEB-HIN-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00109,DPS26-00109,Reyansh,Thakkar,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,B,DPS-2026-GSEB-HIN-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,B,DPS-2027-GSEB-HIN-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00110,DPS26-00110,Saanvi,Prajapati,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,B,DPS-2026-GSEB-HIN-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,B,DPS-2027-GSEB-HIN-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00111,DPS26-00111,Krish,Chauhan,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,B,DPS-2026-GSEB-HIN-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,B,DPS-2027-GSEB-HIN-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00112,DPS26-00112,Riya,Rathod,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,B,DPS-2026-GSEB-HIN-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,B,DPS-2027-GSEB-HIN-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00113,DPS26-00113,Arjun,Vyas,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,B,DPS-2026-GSEB-HIN-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,B,DPS-2027-GSEB-HIN-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00114,DPS26-00114,Avni,Dave,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,B,DPS-2026-GSEB-HIN-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,B,DPS-2027-GSEB-HIN-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00115,DPS26-00115,Vivaan,Bhatt,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,B,DPS-2026-GSEB-HIN-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,B,DPS-2027-GSEB-HIN-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00116,DPS26-00116,Ira,Panchal,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,B,DPS-2026-GSEB-HIN-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,B,DPS-2027-GSEB-HIN-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00117,DPS26-00117,Dhruv,Makwana,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,B,DPS-2026-GSEB-HIN-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,B,DPS-2027-GSEB-HIN-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00118,DPS26-00118,Kavya,Jadeja,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,B,DPS-2026-GSEB-HIN-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,B,DPS-2027-GSEB-HIN-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00119,DPS26-00119,Atharv,Gohil,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,B,DPS-2026-GSEB-HIN-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,B,DPS-2027-GSEB-HIN-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00120,DPS26-00120,Nisha,Barot,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,B,DPS-2026-GSEB-HIN-STD01-GEN-B,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,B,DPS-2027-GSEB-HIN-STD02-GEN-B,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00121,DPS26-00121,Parth,Patel,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,C,DPS-2027-GSEB-GUJ-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00122,DPS26-00122,Jiya,Shah,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,C,DPS-2027-GSEB-GUJ-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00123,DPS26-00123,Dev,Desai,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,C,DPS-2027-GSEB-GUJ-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00124,DPS26-00124,Mahi,Mehta,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,C,DPS-2027-GSEB-GUJ-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00125,DPS26-00125,Neil,Joshi,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,C,DPS-2027-GSEB-GUJ-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00126,DPS26-00126,Tara,Trivedi,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,C,DPS-2027-GSEB-GUJ-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00127,DPS26-00127,Harsh,Parmar,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,C,DPS-2027-GSEB-GUJ-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00128,DPS26-00128,Aesha,Solanki,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,C,DPS-2027-GSEB-GUJ-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00129,DPS26-00129,Yash,Thakkar,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,C,DPS-2027-GSEB-GUJ-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00130,DPS26-00130,Kiara,Prajapati,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,C,DPS-2027-GSEB-GUJ-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00131,DPS26-00131,Rudra,Chauhan,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,C,DPS-2027-GSEB-GUJ-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00132,DPS26-00132,Janvi,Rathod,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,C,DPS-2027-GSEB-GUJ-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00133,DPS26-00133,Om,Vyas,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,C,DPS-2027-GSEB-GUJ-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00134,DPS26-00134,Pihu,Dave,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,C,DPS-2027-GSEB-GUJ-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00135,DPS26-00135,Manan,Bhatt,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,C,DPS-2027-GSEB-GUJ-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00136,DPS26-00136,Hetvi,Panchal,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,C,DPS-2027-GSEB-GUJ-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00137,DPS26-00137,Aryan,Makwana,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,C,DPS-2027-GSEB-GUJ-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00138,DPS26-00138,Prisha,Jadeja,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,C,DPS-2027-GSEB-GUJ-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00139,DPS26-00139,Shaurya,Gohil,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,C,DPS-2027-GSEB-GUJ-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00140,DPS26-00140,Riddhi,Barot,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,C,DPS-2027-GSEB-GUJ-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00141,DPS26-00141,Darsh,Patel,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,C,DPS-2027-GSEB-ENG-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
